,command_a,command_b,command_c,cpu,latency_99th_percentile,latency_median,load,rps
44,204.2663136807921,1674.1531030210886,1563.3845785358462,15.615387682601458,76.07068990270844,49.997235621923274,0.5916921367046402,110.42381537718754
45,203.97244139863156,1675.7552241490876,1558.7385302237476,14.163536042628275,75.47753007883436,48.832949794578134,1.5937760489024728,100.27280738979377
46,204.1751040467971,1673.9096435045485,1574.6903530236902,16.968731032960243,74.73767792252602,53.01276370757567,2.595859961100306,103.99114294015784
47,201.1608082157001,1674.2093104336432,1562.1742788318306,18.516976302611823,69.39516772888648,55.495692328216066,6.597943873298139,92.70633931744852
48,201.62531592316301,1673.5844984401087,1565.029241934527,22.200406224170703,75.33449257205505,45.57577571617603,1.6000277854959712,102.34907021229454
49,201.00023375187618,1670.081756622812,1572.2977772925901,14.538780082658217,74.37376272740302,51.8439045067352,2.602111697693804,95.75661473360827
50,200.83943692325812,1671.7230886226573,1566.877831249833,13.927990608690205,79.82836356810083,53.308621398610576,1.6041956098916366,89.7108383318457
51,201.66566144950696,1673.3289238865204,1575.7977069213453,18.780644744219593,73.96548058808759,54.62897737229059,1.6062795220894692,114.42122815054017
52,206.3292829141908,1673.28712954797,1568.9215171099997,20.31354257957583,76.04318868477627,43.49982943018696,6.608363434287302,112.63035978513402
53,212.99594192658418,1672.6909917629832,1574.0490378012983,15.041526916995636,79.06491101880005,56.85678950952864,5.6104473464851345,106.42733866445741
54,212.01748389760584,1674.0693017564545,1565.3736649256857,22.458749700830356,78.11074557038381,52.428962908436176,3.6125312586829676,95.10921190406728
55,201.2272401730661,1673.9136404618073,1572.0243626447523,17.715766292309464,83.38637741642478,44.08286038286777,1.6146151708808003,107.37902810078018
56,209.31962283667372,1673.8214160047949,1579.9132774021778,19.180196528430624,77.37761017691612,51.602957544586395,3.616699083078633,111.00351308102204
57,199.66907716144084,1674.730707323687,1598.6979281647905,16.05736416772591,77.94557252827951,62.67317333089093,2.6187829952764656,121.95382948822892
58,193.42865552227886,1675.1123001285982,1597.126002666665,13.38568185077964,79.67238823668465,51.236517106295956,3.6208669074742983,102.29298156384226
59,194.85957553374848,1673.4313188254878,1598.6801417043318,10.675766816919834,81.42966010484751,44.234661340375126,3.6229508196721314,117.18758059279989
60,203.01957526709205,1670.9102981559572,1601.959102917961,11.498591199197751,74.45933139883644,50.56716438829964,2.625034731869964,113.36350298979607
61,202.69862279171153,1670.0673700040757,1604.6744301911542,17.68006363489737,523.6213038649915,44.65131627277029,3.6271186440677967,112.13055349745456
62,206.98821371520572,1673.5078932467225,1597.8134309622803,19.06653187378624,75.26910041706849,50.065891659392086,3.6292025562656294,95.99753152605666
63,203.47100401346015,1673.0005144959812,1591.42845937171,16.232372098010444,78.24073203166125,51.27634562953596,3.631286468463462,95.15171636454977
64,205.97886343204144,1674.2307716156974,1602.803046119197,11.755559841061377,81.43616956293563,49.81986404887634,1.6333703806612947,98.44808228375202
65,220.69356635985505,1671.8032043523506,1591.602597547145,21.24737837125445,78.50961530875047,57.19581912061588,0.6354542928591276,94.43805492202154
66,217.4758832210509,1669.6435447169574,1599.317446092516,16.93295399469598,78.07991711381138,51.98316030294244,3.63753820505696,93.332427158025
67,226.28829037600366,1666.5387971461541,1605.5017765671773,14.85817342469965,77.27267596438404,61.54619332679376,1.6396221172547931,111.73065635935602
68,220.63755426758627,1664.76337372643,1600.441150105943,18.08672029443389,82.7130300804847,47.43720966680169,2.641706029452626,94.11724654517917
69,228.6045071156852,1668.7287053637403,1598.237160356235,18.520571911164875,80.71811512933488,57.4103536797465,1.6437899416504584,106.41094305987889
70,223.71789104373033,1668.4109181177796,1596.1961834981425,16.435022491314886,68.31212667897874,49.0838698757418,1.645873853848291,116.49712959287864
71,223.7270505017917,1670.0296993593968,1603.6166037440414,18.13301283512577,82.49705952711497,50.10658453152684,3.647957766046124,107.40320950416469
72,218.04085016619993,1667.5483798831701,1603.9334024133236,12.916798554093155,86.35958248160331,61.42195965624568,4.650041678243957,112.22943668898832
73,228.86891075931962,1667.1352519622064,1612.667357286933,16.49149210332864,74.36775395096939,54.39645814612105,2.6521255904417895,107.6941170008718
74,231.82248835790094,1665.1912707666224,1608.3165878256705,16.340984098483865,72.55188303131786,49.774459297181124,0.6542095026396222,100.96289887137993
75,234.47402201848257,1667.1092996632221,1600.5805547469622,16.719368525107225,80.02276319024224,51.560788197371004,2.656293414837455,103.48585978332198
76,228.13849097534515,1670.621594853688,1601.8079358682444,17.36355878818502,75.37889436888611,47.49807578270144,3.6583773270352875,106.36356118802354
77,239.6060362388258,1668.8466649780244,1597.2872346137965,13.140569562195076,74.6684215335652,49.88383539031571,2.66046123923312,100.89146086588869
78,234.13207307807258,1670.459240198792,1599.1852695611046,15.708784941029796,68.98251385924056,47.89434729099788,5.662545151430953,117.77538960863836
79,235.32583653341234,1673.22341349327,1585.7327042391307,17.15491933254371,80.33371449158324,49.8622910852548,5.6646290636287855,123.08409326208496
80,222.1156415138947,1670.3042999245636,1570.1844887412042,19.469444950807468,84.96359490308176,53.14476188625601,1.6667129758266186,96.82444905087604
81,224.40897269109539,1670.8451352730071,1565.3071353764103,12.5348571380217,68.78502701641429,60.40332123536365,2.6687968880244513,106.56769979566258
82,219.71837031868068,1672.9106619639938,1573.4745566537872,19.776232397796704,80.42566444522804,57.43479182271864,2.670880800222284,118.62328095831431
83,224.20833399069446,1672.192584514296,1578.1797047274017,14.524390431978466,83.61266289863333,54.065040732212424,2.6729647124201166,119.83609989478049
84,214.4068930497087,1669.890017803359,1581.1100074073283,11.485537263683927,84.42558042676872,47.670843016962365,2.6750486246179497,106.49390196564629
85,226.5807017135067,1669.3636145413739,1594.2935376470934,18.72418394338907,75.89518150167754,55.57139499984851,1.6771325368157821,103.38767889380313
86,225.74140225531477,1671.1264145159107,1606.5122767753505,14.426115409238378,72.45057602814755,60.46433163068875,1.679216449013615,109.72890801694048
87,229.0282216945121,1668.6602454225526,1619.9051535989997,11.264230928449589,86.95937886831021,64.26599732626795,5.681300361211448,107.09156869153018
88,229.88343662055811,1672.0687007140127,1618.9633278615834,11.336949070165389,76.96539118118285,46.984744946725755,4.68338427340928,113.56190647751106
89,219.20864240302797,1672.486697753276,1611.5551985105099,18.937016210673487,81.99480536350194,53.66975490644765,1.685468185607113,104.00686653491894
90,210.39146556655342,1674.0367572778641,1618.2834414730612,17.88031473297934,79.23031577853587,58.134428773708834,7.687552097804946,110.69075960842504
91,204.50366783580424,1675.0774790670473,1627.1853119806235,16.573544037263225,83.67639830133625,54.96425478275042,4.689636010002778,91.86550591409653
92,197.9221119545924,1673.5220434626908,1623.9762382212793,12.892217107647596,76.38478373538011,57.689457534075856,1.6917199222006114,98.16596184753872
93,198.17617575170624,1673.1687681763224,1622.583409637939,13.918938474741331,80.40524300524643,46.445192635647416,3.693803834398444,103.863834327894
94,202.65290061342498,1671.691910548081,1613.9646261454282,11.287071582419793,79.33455383444664,47.2537641534949,4.695887746596277,92.03009242763464
95,194.35334451382496,1672.318013902438,1616.1718243610437,9.077016574170152,76.70072335736216,51.336791591824024,1.6979716587941094,106.2705121841491
96,197.9513323483422,1672.9078235135967,1613.4722117629508,14.855611615942184,76.87386136794704,54.8285816249899,3.7000555709919425,125.08814043187874
97,191.7289500052039,1671.672485191748,1611.7622181352122,13.991156942719716,76.80906764131808,54.423483919430694,3.702139483189775,100.35732774725145
98,195.6957616067826,1672.433858595452,1630.4712828115405,14.536093455609207,70.70535245527554,42.33103267642444,0.7042233953876077,109.32347377724935
99,203.18527935895082,1673.7314595649118,1623.8982379995566,13.248923067613056,84.43528921845616,47.71969622221407,4.7063073075854405,108.35782089752085
100,191.9092234667467,1673.8517666118396,1622.5884595351986,18.090750067462338,76.11623709446626,53.79986030269736,7.708391219783273,105.78846132824238
101,197.09813543799171,1674.467233862813,1614.7580190745125,15.812770706646855,80.0246666194084,61.76475885054928,1.7104751319811058,112.54424067239421
102,197.03580205575435,1670.1621886700314,1610.4027918446955,14.676862582669859,74.71970683392544,58.33936866725013,4.7125590441789384,128.1686120926624
103,185.63534475794054,1673.616205069083,1625.3602593802427,19.90633286994586,71.24272120679424,57.367398722823964,4.714642956376771,96.10343931755021
104,189.89190700822792,1675.0312745460842,1628.0802614291333,12.879217401578417,81.11643243160115,52.69579758252361,8.716726868574604,115.51514189315893
105,191.7149267804532,1675.783272382624,1612.8512986409019,14.834927190841675,78.22608540735368,55.3081692773569,3.718810780772437,106.69021867841083
106,194.13753765557806,1672.9171682559395,1613.6070400899707,18.018431069246823,82.11991228361718,45.748847329636114,3.7208946929702695,107.1033552285964
107,197.9084633461483,1673.3978614360294,1606.8816247089308,22.222600138046303,73.68393109770372,51.3888887459883,3.722978605168102,105.25905566523373
108,189.30477901858927,1670.7698438239,1587.3957001616209,16.792522223344825,78.69355611545116,53.655715034597755,3.725062517365935,126.40208102434752
109,189.068538755406,1672.076488234085,1563.1909019395966,16.84558290413875,77.41988774449962,49.65461823929494,2.727146429563768,105.65574011042375
110,188.19806496753407,1672.4688699059202,1571.500755809266,13.176379398597835,70.37708834323881,60.12924737074854,2.7292303417616006,109.35876646102562
111,192.48633929045187,1671.440020510231,1575.0804713246612,13.66696772609362,72.82727082211736,61.40108657542979,4.731314253959433,126.28952434502973
112,189.67879862213857,1670.8844233402178,1580.8608342097505,15.539935084414404,82.49300005109579,52.90548812347798,4.733398166157266,122.55580041355884
113,181.9800092055452,1669.0296339272063,1569.9918604158838,16.674362011115747,77.66165803664467,52.38589358246333,4.735482078355099,119.02937073653771
114,179.91413034746245,1667.0541251312548,1561.504967634177,14.949294733324791,77.7209525116752,52.03228794411603,1.7375659905529313,101.181807847852
115,175.59715079124288,1664.662409208523,1552.1764732132647,18.013722915874446,95.64689683155581,48.13375367106619,2.739649902750764,95.79517730768947
116,179.56815348441967,1663.0536118759949,1559.779702141061,16.210782161617903,79.0033111538224,52.08701567864949,3.7417338149485966,132.63330413325966
117,177.21754029800084,1661.4624748394076,1567.7414775414677,22.634037681039665,83.32663954976948,53.10506732588367,5.743817727146429,118.51815150067462
118,175.1709032970283,1664.0709796234296,1571.234929108454,17.186394939370786,78.06742576848902,47.09423406063061,5.745901639344263,118.38412415674573
119,162.11354543207733,1666.8475781630784,1572.05542114777,16.690603926162833,72.83117548643098,47.288853651136066,1.747985551542095,107.13948039147397
120,161.34279677321024,1668.2349143621523,1577.0822969775027,23.93835353285204,83.39900544654415,52.7253440639167,4.750069463739928,118.01295673412352
121,159.50161440313485,1665.941943207883,1580.3032188890234,15.80426233520328,79.09223666054014,48.22926702822385,4.752153375937761,105.64130489066089
122,161.4432205742422,1667.4228363847737,1602.370958529069,18.250261712380656,85.38434160889771,49.45284608081772,6.754237288135593,123.4591018889663
123,166.56410786201917,1669.5867716632838,1600.5793918414022,12.478650984237492,77.50190287790124,50.091085947196596,3.756321200333426,118.68295569000493
124,172.65466621327292,1672.071729111989,1598.0325878383514,15.01833781581505,92.32054925251734,48.60970419115923,2.7584051125312588,110.8979266533939
125,171.51120070070513,1672.5622866531255,1589.4864549468155,16.919047554747706,83.16758573395119,47.28498588256363,3.7604890247290914,125.53446224268855
126,174.45794223287265,1674.7840694233746,1596.6996152356464,13.12824667378711,69.61250114012478,55.37012281054542,0.7625729369269241,120.34150694355935
127,163.6155490226588,1672.283815972824,1599.712959094261,16.142904056702665,76.02373057609275,49.41259293500801,5.764656849124757,97.22581496015826
128,167.21146156736847,1673.8447603916256,1594.533014003723,19.055001932267388,82.25137428676786,48.683010945692246,4.766740761322589,114.8220588316757
129,161.08722913067672,1673.2099516450053,1598.2934907271656,15.467772307830005,72.08547011326536,54.53406713014805,6.768824673520422,113.45696569331415
130,164.513353296973,1674.0073344915932,1599.2327997409536,16.42675550279106,84.27475631844473,48.50667702112239,4.770908585718255,114.97356181079225
131,156.11129938646485,1673.164246375417,1587.3331331882282,17.85271582529555,88.48545982643495,45.034595295878944,1.7729924979160878,112.1677811246632
132,154.86905916816914,1674.7966404533045,1567.1883569250767,16.02940450911259,83.19361633973517,49.88355066977029,0.7750764101139205,129.8916434795195
133,158.7432833829317,1675.9478819885658,1567.571746204359,18.890380366230296,79.25714754478989,51.06108416367993,3.777160322311753,122.64510192797817
134,161.63611134570502,1678.0469901990778,1573.9865204015027,11.632565642128206,80.19709156847159,51.191221005331485,0.779244234509586,102.94754492333034
135,166.58524227598372,1677.6137167820332,1588.8598044988,16.44822855114714,79.81894106523147,58.19764954079823,1.7813281467074187,111.7505996781371
136,161.36270789554393,1676.7061523160137,1593.5194034011517,16.5291085218955,84.90412015639744,41.724673625098895,2.7834120589052516,109.69153217820146
137,158.9840194775422,1676.8668093114552,1586.2793093866126,20.229663190034863,77.0788055627075,55.01009892969327,4.785495971103084,114.9706109911663
138,160.13431984334886,1680.1471504256679,1578.834443116692,19.503885113556585,82.1569774665161,56.23903664569957,6.787579883300917,86.8924762599641
139,164.1238600045167,1681.2890517024885,1576.4052540119744,10.929283090592687,79.28838514665914,51.66650783118597,6.7896637954987495,130.25668643610567
140,160.41456185157816,1680.9864811600955,1576.1381418065046,15.289883119940104,77.54069695136057,56.328438315410885,2.791747707696582,115.30442810686218
141,148.44239373704312,1682.404920578987,1594.7583906126633,20.431608959413488,82.93596647873896,65.57552057910854,2.793831619894415,137.78871467916662
142,144.64198873485677,1679.569456990972,1595.3532016285326,19.81019139684521,75.40385232436256,61.716770110637704,1.795915532092248,127.27013916730702
143,141.00295297357977,1678.4965013180872,1580.6907967841203,16.770760711054223,75.14751127471656,52.2596163811709,3.7979994442900806,121.39520523254636
144,143.70832099121287,1679.5560155049736,1572.7883030965493,18.323978056417868,77.58387675663997,52.94729776838568,3.8000833564879133,107.57297842996732
145,140.02352121970932,1676.5533489186514,1577.4808550782031,9.251812438361036,75.48874053292371,53.18462582635473,1.802167268685746,111.86420010718729
146,136.92123232100943,1675.9101207655312,1565.8233457692027,19.387465297043686,70.14664904643955,44.59757276466706,2.804251180883579,133.92087395811524
147,136.37132922272022,1680.7122048294818,1553.5089747813258,14.090441775736048,74.29882890542292,53.824572757202304,3.8063350930814117,118.3232220152544
148,132.1002347963085,1681.745563711143,1555.505482531633,19.445567924660935,83.97397485690956,55.96934360961446,4.808419005279244,121.83357092420793
149,124.27884069020936,1680.364605352815,1554.224330130434,18.6666673695943,81.6372055000663,48.932845106536476,5.810502917477077,116.34504618010604
150,115.97364885964518,1681.7768855397144,1561.7236883989208,16.60585520576396,77.78004706735133,49.30877305536862,1.8125868296749097,113.61427615443144
151,119.24241172367877,1682.3356668735953,1549.0198045747752,17.107010742970843,79.82577317607834,61.48610551918969,1.8146707418727424,135.32507211289595
152,128.2563524780853,1679.6587145782569,1540.548117362716,22.274957088608613,72.12986739673916,56.41161599987014,2.816754654070575,117.39062082940562
153,142.4019267059522,1681.92683743978,1545.1119573128194,13.147240461505598,77.72232155660728,57.060177634234165,2.8188385662684077,116.4102061218055
154,140.99007787818684,1679.3408123133606,1549.1153417446105,23.7313596590795,79.03587327551489,53.813004885133225,2.8209224784662403,114.46603082808036
155,140.04205743054897,1678.2878575224368,1564.4588499312395,15.793414180191318,84.46934020916618,52.51567657250582,4.823006390664073,128.26327039659452
156,141.12844833363076,1676.6346646231782,1562.0621832164486,15.517906636361205,77.73084332789072,57.96754990603441,4.825090302861906,117.49702052243312
157,129.51562659367292,1678.8236435243375,1565.1336298026727,19.262559930759387,82.28634792514396,54.221524051517385,2.8271742150597388,101.23687650739049
158,127.11543439610142,1677.9929654035577,1563.2538699683855,17.55998920031493,78.08601857010574,55.05613171237425,5.829258127257572,104.96038315334614
159,115.12431454743012,1679.3228915891475,1565.158501534377,17.192925813346747,78.90132502952373,56.21470765145992,2.8313420394554045,113.78098612946924
160,105.13410265692976,1681.7307993620097,1562.2007279224688,24.519256293449892,80.72091647276629,52.85582318716012,2.833425951653237,103.83632476525472
161,111.25067202209499,1677.771187484861,1552.8692678491757,19.49747275445452,81.60982893959361,55.039540257702356,4.83550986385107,127.70663954550422
162,122.15121461083928,1675.7321471464002,1554.4398848359433,11.43980013961719,77.83431823051977,46.5104570007095,1.8375937760489025,96.30308276120996
163,122.42209125886643,1673.5500514170699,1552.944733539695,17.09912562651356,76.92187059827924,57.050177490630354,3.839677688246735,115.17271023114075
164,122.39847919180772,1672.4575390498348,1559.559031006631,19.68772701510587,78.47877916818557,53.298888392924525,5.841761600444568,114.89735055213673
165,121.62224030172973,1676.774926711806,1562.923365702229,14.473139557915294,72.74993185073332,51.93062199209988,4.8438455126424005,125.27851385695104
166,122.97521336055254,1674.2732690352393,1571.3062394356334,15.869685480124428,84.34466824555118,52.95756951871843,4.845929424840233,120.55449656318288
167,120.41030539101772,1678.6283317418988,1562.9166495650288,23.224391768697643,82.27634168306328,60.13437596277883,5.848013337038066,126.6504340880524
168,113.33648698747947,1677.5382307324958,1569.546500868635,13.882374074342772,80.19381950657647,54.84661108739898,4.850097249235899,110.40395481009044
169,106.62747367445473,1677.7327775748404,1559.533029346262,23.170099982161126,80.99595425714807,57.58582371773103,5.852181161433732,126.07950832316862
170,109.09520461741013,1678.5221716403992,1553.3747602245862,18.890323140028254,75.05148576361044,44.45803489312721,4.854265073631565,107.9713647303009
171,111.8315441605142,1677.5113098482748,1545.8404103570201,12.785199732183788,79.78173159553556,58.24729962520904,2.8563489858293973,116.15955197651662
172,121.2944652705325,1677.6388916468168,1530.0230621322826,13.156358635248043,78.44415413653932,54.86385299464652,2.85843289802723,112.86413166868658
173,125.76800635990747,1677.0332034513856,1539.658985108082,19.32368392608778,87.14575244040101,49.48602637520399,3.8605168102250627,107.65075649562799
174,126.25209126614348,1674.9287668836328,1533.8025161513688,16.881937144869525,74.8522852056248,59.50008545111606,2.8626007224228953,118.55795428536719
175,123.37659422899861,1674.1018512398095,1528.4986399460377,20.792041790686962,88.25906898376823,61.191468305415555,4.864684634620728,124.0442731615584
176,120.98202328082047,1678.528219221194,1501.7357910993492,15.735829152263948,72.88860468858114,49.44405911582681,3.8667685468185606,98.16177941807365
177,114.5794473533295,1680.2398521708585,1506.592667532138,23.205496943722032,77.84939439853238,50.600570194419134,3.8688524590163933,138.3053195393494
178,117.78906840550167,1680.5008122380714,1512.3961228826065,15.442523129129896,79.74410500328389,56.27719280223236,3.870936371214226,139.87879405516355
179,112.94819744716065,1683.6036163871622,1502.122000893387,13.910629683219215,81.66448897061531,46.065985501779515,1.8730202834120588,117.56051294461815
180,112.73260345257862,1685.6330045362765,1490.3584381864378,14.555680267545508,75.9679993203503,54.59757961300763,3.8751041956098917,108.21376774497811
181,114.20987131510196,1685.7410597049688,1512.1399962531264,16.17274002825746,84.44284391910722,50.31577961099938,3.8771881078077244,124.56329618782314
182,115.8364612587804,1685.6603876131417,1487.7874770950827,17.252342516104967,79.9124383767813,60.37101102440391,1.879272020005557,110.13146213673443
183,121.0481014157331,1688.6310791200567,1491.7988881678345,21.48510678706959,70.345073220489,51.46420454479351,3.8813559322033897,138.5068841569108
184,114.18146215301331,1687.7769431726897,1497.3712792892302,22.111207520949606,82.28105177821188,55.33955819427431,0.8834398444012226,134.6848754670819
185,121.40214296893635,1686.0384020717238,1501.6106674828955,9.750591684443052,77.32739255478057,58.79405312251904,4.8855237565990555,116.15168927192387
186,134.3101825049373,1683.973615649642,1493.9439519892812,17.055488161879786,80.00564792973397,49.853135242233044,2.887607668796888,128.4925690752827
187,129.05090921380275,1680.3086270950107,1492.6181619152128,14.583883273949523,83.09813758603647,54.841797404075805,5.889691580994721,120.04083729917275
188,125.67354799920926,1677.9373832088795,1501.566635769944,15.951552652105525,91.50652938181044,52.91430361178348,1.8917754931925534,110.0524560208323
189,132.86583242838216,1678.465452107616,1495.8045104185157,14.825667968995006,77.76394274828237,63.41841498771558,3.893859405390386,105.61681864369311
190,132.21371655307257,1679.3692943106257,1510.88550597421,17.741035010700145,83.04102337873002,49.69012460043003,4.895943317588219,105.89705497581451
191,121.3892314635373,1680.639431452069,1512.7465469781355,14.938424300131482,84.41133354604744,56.10876111470357,4.898027229786051,115.99337706919326
192,126.37876106043925,1683.5983355540452,1510.0402718181008,17.195190156481686,85.42414228258693,62.12698903082449,9.900111141983885,126.31891030814259
193,127.96439825933479,1683.323203430301,1527.845411012434,18.129046858414444,81.24222035761794,56.57581220049322,2.902195054181717,132.57640537280423
194,133.44268783107532,1683.5129504736024,1531.338406620514,12.431778954546008,80.28955604216374,56.021577802182144,2.90427896637955,124.96995977888814
195,121.75862896494945,1684.1924086333938,1537.2528316599016,16.02301166286017,74.8737781309979,57.50541906845888,3.9063628785773825,122.1427151757261
196,125.09389767541896,1685.468233204093,1530.9388963747788,20.36227651073861,85.62596959401098,65.76885180342754,1.9084467907752154,126.17663947619056
197,129.1526612961664,1685.6902563400413,1526.0670187942935,14.781080501499156,77.08174202918163,63.808076045729415,1.910530702973048,121.25458953684674
198,147.54062674044053,1684.6574742407265,1509.1877309282077,17.804165875017198,77.79518180032372,53.74850578107756,2.912614615170881,138.29661270056226
199,146.26834501181682,1685.1004332372686,1505.836311958141,17.77155220737132,70.30694011307835,47.943866683089,2.9146985273687136,129.42177003717012
200,154.3532123303921,1685.1384664717266,1505.678604324044,16.308972614323448,73.53770488021945,55.03525380669704,1.9167824395665463,142.87813906515242
201,143.23652063582108,1685.582110713091,1494.131569815679,13.197221748102853,85.13097214969058,58.07171839167848,5.918866351764379,128.61847822683995
202,143.36029991302476,1685.6940793911854,1489.384871023509,18.10699461215966,73.62570206732867,56.312524161284394,3.9209502639622116,114.98048346623779
203,145.94524396557202,1686.6464471607196,1497.2537800438347,20.76143827327794,84.33504845028372,58.4932800336347,2.9230341761600442,118.21831327837971
204,145.5661746844758,1686.7956789646769,1492.674167629123,14.596354309631009,79.32137242681452,57.63761972421995,3.925118088357877,119.57441807112002
